screen,symbol,averageAnalystRating,regularMarketPrice,customPriceAlertConfidence,fiftyTwoWeekRange,sharesOutstanding,fiftyTwoWeekLow,fiftyTwoWeekHigh,regularMarketVolume,averageDailyVolume10Day,averageDailyVolume3Month,marketCap,bookValue,longName
fifty_two_wk_gainers,CBAY,1.5 - Strong Buy,24.5,HIGH,6.595 - 25.33,113403000.0,6.595,25.33,1256160.0,1165790.0,1886649.0,2778373376.0,2.88,"CymaBay Therapeutics, Inc."
fifty_two_wk_gainers,ANF,2.4 - Buy,101.11,LOW,21.74 - 101.27,50405500.0,21.74,101.27,1467127.0,1651740.0,1562936.0,5096500224.0,17.184,Abercrombie & Fitch Co.
fifty_two_wk_gainers,VRT,1.8 - Buy,53.67,LOW,11.95 - 53.67,381441984.0,11.95,53.67,7499838.0,4034630.0,6017621.0,20471990272.0,4.494,Vertiv Holdings Co
fifty_two_wk_gainers,RYZB,2.2 - Buy,61.91,LOW,17.95 - 62.26,60016400.0,17.95,62.26,579158.0,590070.0,625670.0,3715615232.0,9.617,"RayzeBio, Inc."
fifty_two_wk_gainers,APP,1.9 - Buy,41.14,HIGH,10.955 - 45.105,264639008.0,10.955,45.105,3288412.0,2319950.0,2853055.0,13814893568.0,3.263,AppLovin Corporation
fifty_two_wk_gainers,OSCR,2.4 - Buy,10.73,LOW,2.925 - 12.115,190815008.0,2.925,12.115,2449891.0,4045790.0,2339080.0,2426171136.0,4.072,"Oscar Health, Inc."
fifty_two_wk_gainers,NVDA,1.7 - Buy,594.91,HIGH,178.18 - 595.0,2470000128.0,178.18,595.0,54350148.0,52709390.0,42631406.0,1469427744768.0,13.489,NVIDIA Corporation
fifty_two_wk_gainers,MOD,2.0 - Buy,66.35,LOW,19.41 - 66.82,52242300.0,19.41,66.82,964193.0,749650.0,663106.0,3466276608.0,12.802,Modine Manufacturing Company
fifty_two_wk_gainers,DFH,3.0 - Hold,33.04,LOW,10.64 - 37.0,32882100.0,10.64,37.0,272673.0,314470.0,426163.0,3076298496.0,8.831,"Dream Finders Homes, Inc."
fifty_two_wk_gainers,ELF,1.9 - Buy,157.79,LOW,52.87 - 164.71,55199200.0,52.87,164.71,1721556.0,1307460.0,1432081.0,8709881856.0,9.455,"e.l.f. Beauty, Inc."
fifty_two_wk_gainers,RYCEY,1.0 - Strong Buy,3.85,LOW,1.27 - 3.97,8416699904.0,1.27,3.97,2005167.0,2031230.0,3198200.0,32697278464.0,-0.598,Rolls-Royce Holdings plc
fifty_two_wk_gainers,RYCEF,3.0 - Hold,3.865,LOW,1.26 - 3.98,8416699904.0,1.26,3.98,44015.0,58910.0,128004.0,32697282560.0,-0.598,Rolls-Royce Holdings plc
fifty_two_wk_gainers,CAMT,1.6 - Buy,78.71,LOW,24.81 - 79.87,44879600.0,24.81,79.87,650945.0,482250.0,482281.0,3532473344.0,10.066,Camtek Ltd.
fifty_two_wk_gainers,SYM,2.1 - Buy,44.1,LOW,13.253 - 64.14,83718600.0,13.253,64.14,1284564.0,1179390.0,1348501.0,24574238720.0,0.001,Symbotic Inc.
fifty_two_wk_gainers,CRWD,1.7 - Buy,290.54,HIGH,97.26 - 290.85,227628992.0,97.26,290.85,3011195.0,3597000.0,3108598.0,69771730944.0,8.45,"CrowdStrike Holdings, Inc."
fifty_two_wk_gainers,AFRM,3.1 - Hold,42.175,HIGH,8.8 - 52.48,242120000.0,8.8,52.48,12593308.0,11830990.0,20290316.0,12725632000.0,8.525,"Affirm Holdings, Inc."
fifty_two_wk_gainers,DSCSY,,28.25,LOW,8.835 - 28.25,1083330048.0,8.835,28.25,42931.0,45880.0,41650.0,30604072960.0,3323.758,Disco Corporation
fifty_two_wk_gainers,META,1.8 - Buy,383.45,HIGH,138.66 - 384.36,2219610112.0,138.66,384.36,21670806.0,16574920.0,18001495.0,985412861952.0,55.571,"Meta Platforms, Inc."
fifty_two_wk_gainers,DKNG,2.0 - Buy,37.62,HIGH,13.87 - 39.35,466241984.0,13.87,39.35,14747393.0,12455490.0,13338531.0,17540022272.0,1.72,DraftKings Inc.
fifty_two_wk_gainers_cryptocurrencies,OSHI-USD,,77.75066,LOW,6.3E-5 - 1923.5736,,6.3e-05,1923.5736,161078.0,171691.0,150588.0,0.0,,OSHI USD
fifty_two_wk_gainers_cryptocurrencies,ION-USD,,499.8321,LOW,5.35E-4 - 1443.4727,,0.000535,1443.4727,20239.0,19408.0,2133.0,0.0,,ION USD
fifty_two_wk_gainers_cryptocurrencies,TAO22974-USD,,253.98842,LOW,0.126083 - 392.31287,,0.126083,392.31287,4678970.0,6979576.0,8661099.0,1546211712.0,,Bittensor USD
fifty_two_wk_gainers_cryptocurrencies,DOGE26896-USD,,0.084513426,LOW,1.5E-5 - 0.105191,,1.5e-05,0.105191,5404909.0,4256273.0,4193882.0,0.0,,
fifty_two_wk_gainers_cryptocurrencies,LKT23076-USD,,199.8613,LOW,0.011998 - 1000.81116,,0.011998,1000.81116,507782.0,715479.0,1314827.0,0.0,,Lux King Tech USD
fifty_two_wk_gainers_cryptocurrencies,THOREUM17410-USD,,1058.608,LOW,0.838583 - 1194.0674,,0.838583,1194.0674,82265.0,172243.0,32428.0,0.0,,Thoreum V3 USD
fifty_two_wk_gainers_cryptocurrencies,VECT-USD,,2.0680094,LOW,2.15E-4 - 2.302471,,0.000215,2.302471,953327.0,0.0,0.0,0.0,,Vectorium USD
fifty_two_wk_gainers_cryptocurrencies,QANX-USD,,0.02004837,LOW,1.2E-5 - 0.049766,,1.2e-05,0.049766,301294.0,388451.0,446423.0,0.0,,QANplatform USD
fifty_two_wk_gainers_cryptocurrencies,APE-USD,,1.3960588,LOW,4.15E-4 - 2.210614,,0.000415,2.210614,272522.0,366180.0,374583.0,0.0,,APEcoin.dev USD
fifty_two_wk_gainers_cryptocurrencies,0X0-USD,,0.1107011,LOW,2.75E-4 - 0.179245,,0.000275,0.179245,530506.0,832574.0,1117464.0,96150928.0,,0x0.ai USD
fifty_two_wk_gainers_cryptocurrencies,WLD-USD,,2.4831135,LOW,0.005608 - 4.701153,,0.005608,4.701153,65053144.0,90025160.0,152525576.0,288888544.0,,Worldcoin USD
fifty_two_wk_gainers_cryptocurrencies,ZEPH28492-USD,,14.860211,LOW,0.063736 - 969.01434,,0.063736,969.01434,462582.0,775389.0,1779424.0,0.0,,Zephyr Protocol USD
fifty_two_wk_gainers_cryptocurrencies,RWN-USD,,0.13423297,LOW,2.31E-4 - 0.209106,,0.000231,0.209106,237345.0,381914.0,310018.0,0.0,,Rowan Token USD
fifty_two_wk_gainers_cryptocurrencies,ACA13626-USD,,0.091846034,LOW,1.05E-4 - 0.159441,,0.000105,0.159441,219423.0,462709.0,1528672.0,4934433.0,,ACA Token USD
fifty_two_wk_gainers_cryptocurrencies,FXI-USD,,0.050503653,LOW,0.0 - 40953.81,,0.0,40953.81,32917.0,68068.0,77581.0,0.0,,FX1 Sports USD
fifty_two_wk_gainers_cryptocurrencies,TRUMP27872-USD,,1.8770092,LOW,0.007792 - 1.9139632,,0.007792,1.9139632,3133498.0,1655546.0,805133.0,0.0,,MAGA USD
fifty_two_wk_gainers_cryptocurrencies,0XGAS-USD,,0.22649361,LOW,3.7E-5 - 0.37015,,3.7e-05,0.37015,15637.0,32428.0,13965.0,0.0,,
fifty_two_wk_gainers_cryptocurrencies,ZKB-USD,,0.066930845,LOW,0.0 - 0.080562,,0.0,0.080562,4613834.0,1484836.0,375565.0,13214826.0,,ZK Cross Chain Bridge USD
fifty_two_wk_gainers_cryptocurrencies,RISITA-USD,,0.0034491776,LOW,2.2E-5 - 1.296487,,2.2e-05,1.296487,740660.0,684881.0,245197.0,0.0,,Risitas USD
fifty_two_wk_gainers_cryptocurrencies,PRNT25203-USD,,0.0010902006,LOW,1.1E-5 - 0.001492,,1.1e-05,0.001492,114787.0,227126.0,87263.0,0.0,,PRNT USD
fifty_two_wk_gainers_cryptocurrencies,POOLX-USD,,4.3256516,LOW,0.031969 - 7.214337,,0.031969,7.214337,790253.0,1181538.0,1257743.0,20855728.0,,Poolz Finance USD
fifty_two_wk_gainers_cryptocurrencies,MYRO-USD,,0.21712126,LOW,0.001995 - 0.260656,,0.001995,0.260656,47186280.0,55885867.0,17269438.0,205006720.0,,Myro USD
fifty_two_wk_gainers_cryptocurrencies,ZF-USD,,0.025217824,LOW,3.29E-4 - 0.04521,,0.000329,0.04521,717965.0,2087007.0,1300029.0,0.0,,zkSwap Finance USD
fifty_two_wk_gainers_cryptocurrencies,PAAL-USD,,0.14230707,LOW,4.6E-5 - 0.213825,,4.6e-05,0.213825,2236721.0,3056573.0,3241398.0,110951520.0,,PAAL AI USD
fifty_two_wk_gainers_cryptocurrencies,NOS-USD,,0.9906349,LOW,0.010608 - 1.170252,,0.010608,1.170252,1467248.0,2311765.0,2060084.0,0.0,,Nosana USD
fifty_two_wk_losers,PSNYW,,0.186,LOW,0.1607 - 1.23,2110179968.0,0.1607,1.23,227717.0,112920.0,97606.0,4325876224.0,-0.298,Polestar Automotive Holding UK PLC
fifty_two_wk_losers,ALTM,2.2 - Buy,5.07,LOW,4.92 - 29.18,1074489984.0,4.92,29.18,20257899.0,22353920.0,11954054.0,5447664640.0,,Arcadium Lithium plc
fifty_two_wk_losers,LU,2.6 - Hold,2.24,LOW,2.11 - 13.28,573160000.0,2.11,13.28,4004266.0,3873510.0,7409774.0,2640915200.0,158.324,Lufax Holding Ltd
fifty_two_wk_losers,SEDG,2.9 - Hold,69.11,HIGH,63.25 - 345.8,56811200.0,63.25,345.8,2532993.0,2968740.0,3457768.0,3926222080.0,43.837,"SolarEdge Technologies, Inc."
fifty_two_wk_losers,SLVYY,,2.64,LOW,2.5 - 15.28,1036380032.0,2.5,15.28,49385.0,117530.0,25967.0,2736043520.0,89.138,Solvay SA
fifty_two_wk_losers,UP,1.0 - Strong Buy,3.33,LOW,0.98 - 14.6,696769984.0,0.98,14.6,1318193.0,1395160.0,1243759.0,2320243968.0,0.871,Wheels Up Experience Inc.
fifty_two_wk_losers,TMXXF,,24.53,LOW,19.97 - 115.54,277580992.0,19.97,115.54,34164.0,17010.0,20685.0,6809061888.0,14.74,TMX Group Limited
fifty_two_wk_losers,IMPUY,4.0 - Underperform,3.89,LOW,3.49 - 12.79,902161024.0,3.49,12.79,253571.0,203110.0,226475.0,3509406464.0,133.072,Impala Platinum Holdings Limited
fifty_two_wk_losers,LCID,3.2 - Hold,2.71,HIGH,2.54 - 17.81,2289430016.0,2.54,17.81,51707867.0,46392390.0,35071290.0,6204355584.0,2.361,"Lucid Group, Inc."
fifty_two_wk_losers,AGL,2.4 - Buy,6.37,LOW,6.36 - 29.44,406040992.0,6.36,29.44,7061249.0,10498160.0,4617234.0,2586481152.0,2.149,"agilon health, inc."
fifty_two_wk_losers,AMTD,2.0 - Buy,1.7,LOW,1.68 - 5.496,77934000.0,1.68,5.496,53039.0,23990.0,67073.0,3479662080.0,128.138,AMTD IDEA Group
fifty_two_wk_losers,IEP,1.0 - Strong Buy,17.5,HIGH,15.0 - 54.48,410803008.0,15.0,54.48,558576.0,596620.0,860559.0,7189052416.0,10.246,Icahn Enterprises L.P.
fifty_two_wk_losers,WRDLY,1.0 - Strong Buy,7.145,LOW,4.93 - 24.258,565315968.0,4.93,24.258,15987.0,39950.0,85970.0,4092077056.0,33.206,Worldline SA
fifty_two_wk_losers,NEP,2.6 - Hold,26.09,LOW,20.17 - 75.74,93432496.0,20.17,75.74,1627390.0,1560440.0,1917596.0,2437653760.0,37.813,"NextEra Energy Partners, LP"
fifty_two_wk_losers,PSNY,2.8 - Hold,2.05,LOW,1.59 - 6.59,2110179968.0,1.59,6.59,3346864.0,4114310.0,2921591.0,4325869056.0,-0.298,Polestar Automotive Holding UK PLC
fifty_two_wk_losers,BILI,2.1 - Buy,9.41,HIGH,9.13 - 28.15,412156992.0,9.13,28.15,9102474.0,5617750.0,5915498.0,3915199744.0,37.35,Bilibili Inc.
fifty_two_wk_losers,LGFRY,,11.74,LOW,11.02 - 36.31,659174976.0,11.02,36.31,15268.0,30480.0,25072.0,7738714112.0,23.143,Longfor Group Holdings Limited
fifty_two_wk_losers,JD,2.0 - Buy,22.29,HIGH,21.345 - 64.46,1573500032.0,21.345,64.46,31230707.0,16322050.0,13745731.0,35073318912.0,146.231,"JD.com, Inc."
fifty_two_wk_losers,WOLF,2.6 - Hold,32.39,LOW,27.35 - 87.93,125325000.0,27.35,87.93,3559937.0,4489100.0,3913527.0,4059276800.0,9.94,"Wolfspeed, Inc."
fifty_two_wk_losers,ZLNDY,3.0 - Hold,8.9,LOW,8.68 - 24.739,517947008.0,8.68,24.739,109327.0,131400.0,63332.0,4655482880.0,8.373,Zalando SE
fifty_two_wk_losers,TIXT,2.0 - Buy,8.81,LOW,6.025 - 24.52,74000000.0,6.025,24.52,475986.0,227540.0,270745.0,2405324032.0,7.255,TELUS International (Cda) Inc.
fifty_two_wk_losers,WXXWY,,7.248,LOW,6.63 - 18.68,2106520064.0,6.63,18.68,137204.0,160810.0,105463.0,15270449152.0,8.883,WuXi Biologics (Cayman) Inc.
fifty_two_wk_losers,XNYIF,,0.521,LOW,0.5052 - 1.38,8903100416.0,0.5052,1.38,26000.0,27.0,1910.0,4638515712.0,3.26,Xinyi Solar Holdings Limited
fifty_two_wk_losers,SBSW,2.8 - Hold,4.49,LOW,4.0 - 11.55,707641984.0,4.0,11.55,3628029.0,5248610.0,6184272.0,3177312256.0,34.265,Sibanye Stillwater Limited
fifty_two_wk_losers,MPNGF,,8.97,LOW,8.61 - 23.17,5596250112.0,8.61,23.17,47094.0,14400.0,19577.0,54423859200.0,20.792,Meituan
fifty_two_wk_losers_cryptocurrencies,ARCH-USD,,2.3093975,LOW,2.291817 - 9.4034248E7,,2.291817,94034248.0,22898.0,73191.0,94800.0,224067.0,,Archimedes Finance USD
fifty_two_wk_losers_cryptocurrencies,HXA-USD,,8.020124e-06,LOW,0.0 - 1.405231,,0.0,1.405231,21869.0,21619.0,150860.0,2352.0,,
fifty_two_wk_losers_cryptocurrencies,OZONE-USD,,0.0004777934,LOW,1.08E-4 - 110.100204,,0.000108,110.100204,205707.0,167887.0,332127.0,0.0,,Ozone metaverse USD
fifty_two_wk_losers_cryptocurrencies,SMART23520-USD,,0.00026132874,LOW,8.7E-5 - 9.683207,,8.7e-05,9.683207,23413.0,37633.0,68086.0,0.0,,Smart Game Finance USD
fifty_two_wk_losers_cryptocurrencies,PYUSD-USD,,0.99899644,LOW,0.096208 - 236493.17,,0.096208,236493.17,3986161.0,15482732.0,8407174.0,300872992.0,,PayPal USD USD
fifty_two_wk_losers_cryptocurrencies,AIE-USD,,4.31625e-07,LOW,0.0 - 0.010919,,0.0,0.010919,17313.0,22536.0,28034.0,0.0,,A.I.Earn USD
fifty_two_wk_losers_cryptocurrencies,STKK-USD,,0.040850382,LOW,0.025468 - 630.49554,,0.025468,630.49554,40630.0,35504.0,49653.0,0.0,,Streakk USD
fifty_two_wk_losers_cryptocurrencies,BDCC-USD,,1.8228497e-05,LOW,7.0E-6 - 0.394668,,7e-06,0.394668,381227.0,155099.0,506436.0,0.0,,BITICA COIN USD
fifty_two_wk_losers_cryptocurrencies,MLXC-USD,,2.0015485e-05,LOW,1.2E-5 - 0.514778,,1.2e-05,0.514778,89317.0,379534.0,266772.0,0.0,,Marvellex Classic USD
fifty_two_wk_losers_cryptocurrencies,XOR-USD,,0.00075800304,LOW,6.68E-4 - 13.064206,,0.000668,13.064206,369885.0,429596.0,326944.0,3474248.0,,SORA USD
fifty_two_wk_losers_cryptocurrencies,PIAS-USD,,1.1904866e-05,LOW,9.0E-6 - 0.051114,,9e-06,0.051114,20125.0,21904.0,23580.0,488.0,,PIAS USD
fifty_two_wk_losers_cryptocurrencies,EQ-USD,,2.596818e-05,LOW,1.8E-5 - 0.115771,,1.8e-05,0.115771,50646.0,94316.0,71559.0,0.0,,Equilibrium USD
fifty_two_wk_losers_cryptocurrencies,SOUL21958-USD,,0.008929131,LOW,0.00716 - 24.928387,,0.00716,24.928387,179079.0,112680.0,301960.0,0.0,,Soulsaver USD
fifty_two_wk_losers_cryptocurrencies,FROG-USD,,3.0653493e-05,LOW,1.7E-5 - 0.126856,,1.7e-05,0.126856,34525.0,42479.0,44415.0,0.0,,FrogSwap USD
fifty_two_wk_losers_cryptocurrencies,WATT-USD,,0.00015905334,LOW,1.25E-4 - 0.389687,,0.000125,0.389687,68180.0,53915.0,80162.0,0.0,,WATTTON USD
fifty_two_wk_losers_cryptocurrencies,PRMX-USD,,1.5200698e-06,LOW,1.0E-6 - 0.008764,,1e-06,0.008764,16829.0,22551.0,22353.0,438.0,,PREMA USD
fifty_two_wk_losers_cryptocurrencies,CRYN-USD,,8.9672985,LOW,8.117069 - 25949.451,,8.117069,25949.451,81532.0,82241.0,126337.0,0.0,,CRYN USD
fifty_two_wk_losers_cryptocurrencies,SNM-USD,,0.002197855,LOW,1.79E-4 - 1.716416,,0.000179,1.716416,26793.0,27205.0,28186.0,433663.0,,SONM (BEP-20) USD
fifty_two_wk_losers_cryptocurrencies,TNC5524-USD,,0.00012603398,LOW,1.23E-4 - 0.150565,,0.000123,0.150565,17147.0,15115.0,60597.0,737447.0,,TNC Coin USD
fifty_two_wk_losers_cryptocurrencies,DRC-USD,,7.067226e-06,LOW,6.48824E-6 - 0.010299,,6.48824e-06,0.010299,110284.0,41129.0,8270.0,102.0,,Dracula Token USD
fifty_two_wk_losers_cryptocurrencies,RKI-USD,,0.20581062,LOW,0.157079 - 180.01637,,0.157079,180.01637,93047.0,0.0,4454.0,0.0,,RAKHI USD
fifty_two_wk_losers_cryptocurrencies,WCA-USD,,0.0015789022,LOW,0.001001 - 1.319065,,0.001001,1.319065,106022.0,84089.0,42372.0,0.0,,WCAPES USD
fifty_two_wk_losers_cryptocurrencies,WOLF27656-USD,,2.6273726e-06,LOW,2.0E-6 - 0.004245,,2e-06,0.004245,223648.0,345036.0,2283995.0,0.0,,Landwolf USD
fifty_two_wk_losers_cryptocurrencies,MOTG-USD,,0.001242376,LOW,0.001094 - 0.57702,,0.001094,0.57702,192102.0,23086.0,20664.0,0.0,,MetaOctagon USD
fifty_two_wk_losers_cryptocurrencies,SMRTR-USD,,2.9657198e-07,LOW,2.9657198E-7 - 4.03E-4,,2.9657198e-07,0.000403,20136.0,4171727.0,284910.0,0.0,,
financial_conglomerates,VOYA,2.1 - Buy,71.86,LOW,62.79 - 78.11,104468000.0,62.79,78.11,571884.0,618910.0,626937.0,7507070464.0,29.76,"Voya Financial, Inc."
financial_conglomerates,VOYA-PB,,22.7705,LOW,19.83 - 25.47,155516000.0,19.83,25.47,58220.0,21433.0,43226.0,6934095360.0,29.76,"Voya Financial, Inc."
financial_conglomerates,TREE,2.1 - Buy,27.66,HIGH,10.12 - 47.82,13002800.0,10.12,47.82,269721.0,468060.0,347050.0,359657440.0,7.893,"LendingTree, Inc."
financial_data_stock_exchanges,SPGI,1.7 - Buy,441.95,LOW,321.15 - 443.72,316800000.0,321.15,443.72,1172464.0,1054000.0,1233565.0,140009766912.0,111.802,S&P Global Inc.
financial_data_stock_exchanges,CME,2.4 - Buy,202.05,HIGH,171.93 - 223.8,359990016.0,171.93,223.8,1604698.0,2156890.0,1826757.0,72736587776.0,78.375,CME Group Inc.
financial_data_stock_exchanges,ICE,1.9 - Buy,126.45,LOW,94.16 - 129.16,572364032.0,94.16,129.16,3047186.0,2085970.0,2644359.0,72375427072.0,44.509,"Intercontinental Exchange, Inc."
financial_data_stock_exchanges,MCO,2.1 - Buy,386.84,LOW,278.23 - 396.91,183007008.0,278.23,396.91,582231.0,686570.0,836511.0,70794428416.0,17.437,Moody's Corporation
financial_data_stock_exchanges,MSCI,2.5 - Buy,553.93,LOW,451.55 - 573.32,79091200.0,451.55,573.32,380013.0,471070.0,364044.0,43810988032.0,-13.264,MSCI Inc.
financial_data_stock_exchanges,NDAQ,2.6 - Hold,57.85,HIGH,46.88 - 62.79,576964992.0,46.88,62.79,2179481.0,2495620.0,2393803.0,33377423360.0,13.163,"Nasdaq, Inc."
financial_data_stock_exchanges,COIN,2.5 - Buy,124.75,HIGH,46.43 - 187.39,192048992.0,46.43,187.39,16692645.0,16682330.0,13425037.0,29845938176.0,24.757,"Coinbase Global, Inc."
financial_data_stock_exchanges,FDS,2.9 - Hold,463.45,LOW,377.89 - 478.6,38086400.0,377.89,478.6,204596.0,178000.0,234491.0,17651142656.0,44.686,FactSet Research Systems Inc.
financial_data_stock_exchanges,MORN,2.0 - Buy,278.67,HIGH,163.28 - 289.17,42699800.0,163.28,289.17,143174.0,124310.0,160240.0,11899153408.0,29.136,"Morningstar, Inc."
financial_data_stock_exchanges,DNB,2.1 - Buy,11.62,LOW,8.68 - 15.45,438960000.0,8.68,15.45,2933352.0,2970070.0,3262526.0,5100715008.0,7.773,"Dun & Bradstreet Holdings, Inc."
food_distribution,SYY,2.3 - Buy,75.21,LOW,62.24 - 82.38,504372000.0,62.24,82.38,2908293.0,2720510.0,2950837.0,37933817856.0,4.216,Sysco Corporation
food_distribution,USFD,2.0 - Buy,46.0,LOW,33.96 - 47.1,245852000.0,33.96,47.1,1609391.0,1925720.0,1777967.0,11309192192.0,19.05,US Foods Holding Corp.
food_distribution,PFGC,1.9 - Buy,70.9,LOW,52.32 - 71.365,155600992.0,52.32,71.365,432788.0,676700.0,887940.0,11032110080.0,24.747,Performance Food Group Company
food_distribution,ANDE,1.7 - Buy,52.81,HIGH,35.46 - 58.84,33752300.0,35.46,58.84,181504.0,205060.0,191262.0,1782459008.0,36.99,"The Andersons, Inc."
food_distribution,CHEF,1.6 - Buy,30.37,HIGH,17.29 - 39.49,39665200.0,17.29,39.49,325852.0,345550.0,444168.0,1204632192.0,11.535,"The Chefs' Warehouse, Inc."
food_distribution,UNFI,2.9 - Hold,14.65,LOW,12.88 - 43.95,59408000.0,12.88,43.95,405494.0,510360.0,908722.0,870327168.0,28.603,"United Natural Foods, Inc."
food_distribution,SPTN,2.4 - Buy,22.25,HIGH,20.51 - 32.36,34623700.0,20.51,32.36,146807.0,201670.0,246659.0,770377344.0,22.446,SpartanNash Company
food_distribution,AVO,1.5 - Strong Buy,10.06,HIGH,8.19 - 13.99,70729696.0,8.19,13.99,211552.0,130170.0,156329.0,711540800.0,7.12,"Mission Produce, Inc."
food_distribution,CVGW,2.5 - Buy,26.8,HIGH,21.59 - 38.97,17761100.0,21.59,38.97,199892.0,214280.0,141049.0,475997472.0,12.257,"Calavo Growers, Inc."
food_distribution,MTEX,,8.11,HIGH,7.5 - 21.23,1860150.0,7.5,21.23,172.0,430.0,801.0,15085816.0,5.752,"Mannatech, Incorporated"
footwear_accessories,NKE,2.2 - Buy,101.78,LOW,88.66 - 131.31,1217219968.0,88.66,131.31,8517208.0,8425090.0,8939437.0,154208911360.0,9.325,"NIKE, Inc."
footwear_accessories,DECK,2.2 - Buy,749.25,LOW,395.91 - 749.49,25730900.0,395.91,749.49,279040.0,280510.0,379967.0,19278876672.0,69.519,Deckers Outdoor Corporation
footwear_accessories,SKX,1.8 - Buy,64.82,LOW,41.56 - 64.86,133596000.0,41.56,64.86,952620.0,1180870.0,1766878.0,9981047808.0,25.67,"Skechers U.S.A., Inc."
footwear_accessories,ONON,2.1 - Buy,27.96,LOW,19.895 - 37.08,283585984.0,19.895,37.08,3302809.0,6345600.0,5061483.0,8894914560.0,3.428,On Holding AG
footwear_accessories,BIRK,2.1 - Buy,46.32,LOW,35.83 - 52.12,187826000.0,35.83,52.12,1369100.0,1502330.0,882642.0,8700100608.0,13.138,Birkenstock Holding plc
footwear_accessories,CROX,1.8 - Buy,101.35,HIGH,74.0 - 151.32,60566600.0,74.0,151.32,813348.0,2313280.0,1664149.0,6138424832.0,19.741,"Crocs, Inc."
footwear_accessories,SHOO,2.3 - Buy,41.5,HIGH,29.92 - 44.23,74608200.0,29.92,44.23,917255.0,574470.0,592247.0,3096240384.0,11.219,"Steven Madden, Ltd."
footwear_accessories,WWW,3.1 - Hold,8.24,LOW,7.21 - 17.85,79532496.0,7.21,17.85,1223686.0,1055790.0,1123378.0,655347776.0,4.305,"Wolverine World Wide, Inc."
footwear_accessories,DBI,3.0 - Hold,8.23,LOW,6.14 - 13.44,49124500.0,6.14,13.44,1740140.0,1353960.0,1849336.0,467934720.0,6.825,Designer Brands Inc.
footwear_accessories,WEYS,,32.06,HIGH,21.45 - 33.03,9497620.0,21.45,33.03,8221.0,12260.0,19501.0,304493696.0,24.93,"Weyco Group, Inc."
footwear_accessories,VRA,2.3 - Buy,7.45,HIGH,4.6 - 8.35,30827000.0,4.6,8.35,381566.0,458420.0,314809.0,229661152.0,8.507,"Vera Bradley, Inc."
footwear_accessories,RCKY,3.0 - Hold,26.71,HIGH,11.78 - 33.09,7377830.0,11.78,33.09,20107.0,29440.0,59577.0,197061840.0,29.428,"Rocky Brands, Inc."
furnishings_fixtures_appliances,TPX,2.0 - Buy,51.0,LOW,34.98 - 51.68,172274000.0,34.98,51.68,1129820.0,1406410.0,1933952.0,8785974272.0,1.243,"Tempur Sealy International, Inc."
furnishings_fixtures_appliances,SN,1.5 - Strong Buy,48.19,LOW,25.84 - 53.397,139052992.0,25.84,53.397,979867.0,618590.0,954368.0,6700963328.0,10.953,"SharkNinja, Inc."
furnishings_fixtures_appliances,MHK,2.9 - Hold,99.93,LOW,76.02 - 130.63,63682200.0,76.02,130.63,566248.0,728250.0,894908.0,6363762176.0,114.091,"Mohawk Industries, Inc."
furnishings_fixtures_appliances,WHR,3.2 - Hold,112.62,LOW,98.4 - 160.74,54853000.0,98.4,160.74,697590.0,871540.0,1048062.0,6177545216.0,37.527,Whirlpool Corporation
furnishings_fixtures_appliances,LEG,3.2 - Hold,22.85,LOW,22.5 - 38.55,133319000.0,22.5,38.55,1900092.0,1431500.0,1414342.0,3046339328.0,12.265,"Leggett & Platt, Incorporated"
furnishings_fixtures_appliances,PATK,2.2 - Buy,98.23,HIGH,63.57 - 103.36,22134300.0,63.57,103.36,98758.0,101360.0,140993.0,2174252288.0,46.593,"Patrick Industries, Inc."
furnishings_fixtures_appliances,MLKN,3.0 - Hold,25.44,HIGH,13.2 - 31.33,72818304.0,13.2,31.33,565914.0,578540.0,578673.0,1852497664.0,19.44,"MillerKnoll, Inc."
furnishings_fixtures_appliances,MBC,2.5 - Buy,14.39,LOW,7.08 - 15.695,126762000.0,7.08,15.695,671110.0,724980.0,838452.0,1824105216.0,9.092,"MasterBrand, Inc."
furnishings_fixtures_appliances,LZB,2.3 - Buy,34.88,LOW,25.12 - 38.0,42779500.0,25.12,38.0,247501.0,281500.0,384162.0,1492148992.0,22.491,La-Z-Boy Incorporated
furnishings_fixtures_appliances,AMWD,3.0 - Hold,92.84,HIGH,47.98 - 94.75,16026400.0,47.98,94.75,97771.0,86730.0,116590.0,1487890944.0,55.882,American Woodmark Corporation
furnishings_fixtures_appliances,ETD,2.3 - Buy,29.08,LOW,24.76 - 36.2,25399300.0,24.76,36.2,148622.0,153430.0,244614.0,738611648.0,18.213,Ethan Allen Interiors Inc.
furnishings_fixtures_appliances,IRBT,3.0 - Hold,17.26,HIGH,15.77 - 51.49,27865600.0,15.77,51.49,25759336.0,4509170.0,1333668.0,480960256.0,26.539,iRobot Corporation
furnishings_fixtures_appliances,HBB,,19.24,LOW,9.21 - 19.99,10368100.0,9.21,19.99,32228.0,48800.0,39054.0,269229152.0,9.14,Hamilton Beach Brands Holding Company
furnishings_fixtures_appliances,HOFT,1.0 - Strong Buy,23.56,HIGH,14.73 - 27.15,10671800.0,14.73,27.15,25652.0,44040.0,38737.0,251427600.0,21.715,Hooker Furnishings Corporation
